125	39	48	9	(11,19),(7,20),(30,15),(11,13),(16,7),(28,18),(11,17),(9,15),(14,20)
126	40	281	2	(32,7),(22,9)
131	41	262	7	(223,5),(120,11),(95,9),(207,7),(176,11),(244,14),(126,9)
135	42	43	1	(30,10)
139	43	59	3	(2,15),(37,16),(51,7)
142	44	220	8	(115,8),(213,16),(116,18),(81,5),(123,17),(54,6),(194,10),(104,14)
144	45	75	4	(18,11),(46,5),(19,19),(46,20)
146	46	51	8	(5,7),(34,11),(48,7),(14,11),(35,5),(42,16),(0,14),(23,11)
152	47	26	6	(24,19),(26,18),(9,16),(10,12),(14,5),(16,5)
154	48	140	7	(118,19),(53,6),(130,12),(86,14),(133,10),(53,19),(107,18)
158	49	12	4	(8,18),(2,14),(1,8),(5,7)
159	50	228	7	(35,17),(80,12),(161,9),(204,8),(178,15),(23,20),(117,7)
159	51	133	1	(6,10)
161	52	69	0	
167	53	247	4	(238,9),(141,20),(238,7),(231,13)
172	54	168	7	(74,10),(137,9),(92,11),(27,5),(22,6),(71,7),(112,11)
179	55	164	8	(8,5),(161,11),(163,6),(39,20),(53,17),(152,20),(21,17),(135,20)
186	56	228	1	(120,9)
189	57	257	7	(186,10),(228,20),(103,15),(35,6),(227,5),(202,19),(55,12)
195	58	187	5	(180,8),(84,9),(161,16),(86,7),(30,11)
200	59	296	7	(202,20),(9,12),(105,17),(233,12),(100,15),(19,18),(6,20)
206	60	172	8	(58,12),(19,16),(143,17),(145,9),(28,19),(124,9),(95,17),(78,5)
207	61	220	6	(171,20),(196,10),(103,14),(57,14),(57,14),(8,14)
211	62	133	1	(125,13)
218	63	164	1	(56,18)
218	64	88	3	(17,18),(26,10),(4,8)
219	65	219	0	
222	66	240	4	(42,5),(153,20),(46,12),(210,18)
224	67	10	5	(10,9),(5,10),(0,13),(5,10),(6,20)
230	68	184	3	(21,11),(11,8),(114,15)
234	69	160	6	(34,13),(60,20),(37,14),(10,20),(55,13),(42,12)
241	70	102	5	(41,6),(69,15),(38,9),(23,11),(23,16)
246	71	56	8	(54,19),(29,19),(5,6),(44,19),(34,11),(38,9),(55,18),(50,20)
251	72	84	5	(9,19),(46,17),(46,16),(19,13),(49,13)
253	73	106	4	(48,14),(97,10),(48,12),(79,10)
256	74	205	8	(76,10),(28,18),(110,8),(0,16),(88,6),(84,18),(98,15),(99,20)
260	75	185	5	(127,7),(142,6),(131,9),(3,12),(125,5)
267	76	53	0	
271	77	273	8	(209,6),(79,5),(96,18),(57,6),(103,14),(174,9),(95,18),(182,9)
274	78	178	4	(126,20),(119,20),(174,8),(12,18)
275	79	148	0	
281	80	95	8	(89,9),(83,8),(1,14),(57,6),(42,13),(0,8),(80,18),(7,14)
282	81	30	9	(5,8),(4,15),(3,20),(13,19),(7,18),(10,9),(8,7),(6,5),(18,9)
282	82	12	3	(12,13),(8,11),(12,5)
289	83	169	5	(114,19),(13,6),(51,19),(107,20),(152,8)
292	84	250	6	(229,5),(30,5),(237,6),(6,19),(43,19),(191,17)
295	85	215	3	(199,9),(174,16),(43,20)
299	86	145	4	(92,20),(118,13),(136,17),(2,6)
302	87	274	10	(170,18),(226,10),(250,6),(153,16),(20,14),(242,12),(91,11),(272,18),(148,8),(41,13)
304	88	123	5	(101,19),(42,20),(25,11),(82,6),(120,16)
307	89	201	9	(0,10),(3,17),(12,9),(141,9),(13,10),(151,11),(59,6),(173,20),(111,14)
309	90	293	10	(37,5),(160,5),(174,17),(238,6),(182,10),(284,7),(117,17),(106,14),(52,19),(1,20)
315	91	264	0	
316	92	117	6	(92,17),(54,20),(41,9),(77,15),(67,14),(117,15)
319	93	28	0	
323	94	67	7	(5,20),(65,20),(65,17),(19,19),(57,11),(48,18),(65,5)
328	95	15	0	
329	96	10	1	(2,8)
335	97	58	4	(34,10),(8,9),(28,15),(47,18)
342	98	208	5	(153,14),(11,5),(9,15),(47,6),(193,15)
347	99	185	9	(137,8),(146,11),(71,13),(90,7),(142,16),(81,9),(92,17),(7,14),(121,8)
351	100	240	2	(59,13),(213,20)
354	101	239	1	(30,9)
357	102	111	4	(4,20),(47,13),(17,18),(94,17)
360	103	51	4	(27,11),(18,18),(14,11),(7,11)
361	104	165	10	(54,14),(156,5),(118,16),(27,14),(70,17),(56,16),(0,7),(102,5),(80,17),(139,16)
368	105	168	4	(135,5),(162,12),(16,13),(48,11)
375	106	49	6	(34,12),(4,15),(43,14),(28,19),(44,13),(15,13)
380	107	193	6	(161,11),(114,15),(68,7),(66,20),(187,14),(7,11)
384	108	288	6	(210,13),(118,16),(20,14),(229,5),(45,5),(97,12)
388	109	37	10	(0,5),(15,18),(17,5),(36,6),(0,18),(28,9),(8,16),(31,14),(22,8),(4,13)
392	110	281	4	(94,18),(270,11),(152,19),(176,8)
399	111	39	7	(11,11),(33,10),(5,10),(25,13),(0,6),(6,14),(26,11)
402	112	88	0	
407	113	115	7	(69,18),(79,17),(58,15),(1,9),(104,20),(44,6),(78,9)
409	114	139	3	(120,6),(65,20),(112,9)
409	115	289	0	
416	116	234	1	(176,20)
422	117	194	7	(110,18),(182,8),(136,10),(91,19),(179,15),(35,20),(80,19)
423	118	67	1	(3,14)
428	119	12	7	(8,19),(2,13),(7,13),(12,15),(11,6),(0,11),(8,5)
428	120	88	1	(18,14)
431	121	72	1	(68,18)
438	122	75	2	(17,5),(59,19)
442	123	140	10	(8,11),(3,10),(50,16),(14,17),(135,17),(105,17),(56,7),(113,12),(103,10),(10,19)
446	124	223	1	(100,5)
449	125	55	6	(25,12),(38,5),(4,13),(49,16),(17,6),(0,19)
451	126	223	8	(30,19),(139,16),(153,6),(168,7),(107,10),(203,6),(208,5),(111,5)
455	127	110	7	(33,7),(16,13),(39,14),(61,9),(55,8),(26,8),(15,18)
455	128	196	8	(170,19),(41,8),(158,18),(75,12),(83,10),(104,9),(120,18),(178,17)
459	129	109	7	(2,15),(1,8),(43,18),(22,20),(89,8),(47,13),(36,19)
464	130	49	9	(5,5),(9,11),(35,17),(44,9),(0,10),(21,17),(22,18),(33,14),(36,17)
467	131	179	1	(171,19)
472	132	289	9	(207,8),(72,19),(190,15),(112,19),(285,14),(156,5),(180,10),(169,20),(220,10)
479	133	95	5	(61,18),(70,16),(24,14),(58,6),(28,14)
483	134	174	6	(115,8),(156,19),(42,12),(69,5),(28,9),(171,12)
489	135	148	7	(2,13),(5,18),(64,18),(33,14),(29,15),(117,18),(92,9)
496	136	44	9	(34,19),(19,20),(31,19),(28,14),(25,9),(0,9),(32,13),(9,14),(38,17)
496	137	136	8	(59,14),(19,13),(98,18),(32,16),(73,10),(37,12),(2,17),(93,16)
500	138	113	10	(54,6),(73,12),(51,17),(108,19),(74,10),(75,16),(18,15),(55,13),(87,17),(106,18)
504	139	117	6	(3,13),(83,5),(4,20),(83,8),(57,9),(103,5)
508	140	262	10	(106,6),(242,18),(143,11),(54,18),(193,12),(37,11),(42,9),(163,6),(47,7),(214,18)
508	141	175	4	(21,20),(22,11),(14,15),(13,10)
513	142	56	10	(22,9),(36,11),(6,10),(26,12),(40,8),(11,11),(25,5),(43,7),(5,5),(8,20)
518	143	64	1	(61,14)
524	144	231	0	
524	145	208	10	(116,16),(104,20),(146,9),(172,13),(66,15),(89,15),(99,16),(184,9),(106,7),(57,6)
528	146	275	7	(208,18),(246,14),(19,17),(73,5),(88,10),(54,12),(208,5)
532	147	273	9	(0,14),(145,12),(71,18),(199,16),(171,12),(246,17),(116,17),(121,8),(272,16)
532	148	69	1	(62,8)
538	149	135	8	(2,16),(73,16),(71,9),(89,12),(126,13),(3,13),(31,11),(36,17)
539	150	217	4	(116,11),(50,12),(73,20),(181,9)
542	151	167	3	(69,5),(122,5),(3,19)
547	152	263	8	(94,9),(6,13),(141,11),(100,13),(97,19),(220,10),(207,15),(158,7)
548	153	239	6	(166,18),(2,8),(155,10),(57,20),(136,7),(81,5)
554	154	88	10	(71,15),(13,14),(9,18),(20,12),(5,19),(71,12),(39,7),(48,5),(50,10),(6,12)
558	155	223	10	(153,18),(77,8),(211,5),(23,9),(162,8),(171,13),(75,18),(62,14),(54,8),(139,8)
565	156	283	5	(103,12),(121,16),(28,16),(103,11),(163,12)
567	157	51	10	(40,8),(27,6),(20,18),(13,5),(51,20),(20,9),(24,17),(3,13),(46,6),(43,11)
574	158	220	3	(24,18),(18,11),(150,19)
581	159	72	8	(22,11),(14,7),(62,12),(65,18),(43,14),(55,12),(29,9),(35,17)
581	160	105	5	(1,11),(56,6),(14,17),(63,16),(81,9)
588	161	137	0	
593	162	288	2	(264,16),(68,11)
595	163	56	5	(7,16),(56,20),(53,13),(25,10),(11,7)
601	164	133	7	(82,5),(20,13),(5,12),(113,16),(7,17),(78,16),(122,6)
606	165	60	3	(45,8),(42,5),(47,18)
610	166	109	3	(17,10),(108,13),(97,11)
611	167	234	5	(14,8),(141,10),(101,15),(118,18),(74,20)
611	168	121	5	(117,8),(106,15),(34,20),(58,12),(50,11)
618	169	206	10	(190,14),(115,12),(142,8),(73,16),(56,16),(6,12),(72,10),(48,19),(128,7),(137,16)
618	170	197	7	(140,8),(29,5),(11,11),(94,17),(10,20),(164,10),(98,15)
619	171	259	1	(186,19)
625	172	273	8	(52,6),(166,12),(98,15),(112,8),(106,10),(138,13),(39,9),(144,6)
629	173	283	3	(193,9),(140,20),(17,19)
636	174	171	4	(23,12),(77,14),(61,20),(147,12)
642	175	208	5	(17,7),(182,16),(62,16),(122,11),(141,9)
642	176	208	5	(201,8),(21,15),(53,5),(182,7),(152,18)
644	177	271	3	(39,10),(101,11),(29,15)
649	178	121	4	(88,15),(73,9),(106,18),(36,13)
656	179	126	10	(79,6),(11,14),(59,7),(86,10),(29,18),(125,14),(53,20),(100,13),(100,15),(81,10)
657	180	143	9	(41,18),(123,13),(70,20),(19,18),(13,16),(121,5),(126,19),(74,12),(107,18)
659	181	99	7	(84,7),(18,15),(38,8),(21,16),(67,16),(92,19),(47,16)
662	182	137	5	(133,17),(36,11),(93,15),(120,18),(97,7)
665	183	72	9	(54,17),(23,10),(33,15),(72,15),(41,18),(36,10),(12,6),(57,8),(19,16)
671	184	184	3	(75,15),(42,20),(3,12)
674	185	268	5	(25,19),(46,17),(137,13),(66,18),(243,15)
674	186	143	5	(129,15),(62,18),(13,8),(85,5),(44,7)
679	187	85	5	(44,18),(31,7),(46,9),(1,12),(35,8)
685	188	146	5	(116,17),(25,6),(83,14),(54,14),(66,5)
692	189	156	7	(137,14),(38,16),(154,8),(151,9),(115,14),(125,10),(3,15)
695	190	126	9	(28,18),(77,19),(107,7),(106,14),(17,7),(70,13),(64,6),(71,15),(63,20)
701	191	218	4	(129,20),(53,16),(1,20),(192,9)
703	192	188	6	(105,10),(156,11),(157,17),(143,15),(152,16),(77,9)
704	193	234	5	(12,7),(78,17),(211,20),(62,7),(189,6)
709	194	242	3	(123,13),(24,8),(150,9)
710	195	148	1	(82,15)
712	196	72	2	(42,8),(39,13)
713	197	176	6	(51,11),(6,16),(84,17),(10,18),(128,7),(118,10)
716	198	199	5	(17,7),(164,7),(18,20),(170,17),(198,5)
720	199	271	8	(127,15),(165,7),(207,13),(52,12),(171,11),(146,14),(174,7),(81,7)
724	200	277	4	(136,7),(212,17),(260,9),(10,8)
731	201	86	8	(78,16),(66,17),(37,15),(34,7),(75,11),(55,7),(54,7),(36,12)
731	202	151	9	(24,20),(81,7),(30,17),(137,17),(27,11),(150,10),(65,14),(96,6),(96,15)
734	203	87	9	(48,8),(12,19),(59,12),(53,11),(36,9),(55,12),(7,7),(70,14),(40,18)
740	204	284	7	(50,10),(228,19),(197,7),(36,12),(228,8),(61,15),(212,19)
746	205	165	6	(82,20),(77,11),(157,17),(158,19),(3,5),(134,16)
752	206	158	6	(35,16),(108,7),(158,5),(146,12),(117,19),(100,9)
755	207	73	6	(9,17),(13,9),(27,6),(20,5),(13,6),(22,7)
761	208	83	4	(37,20),(83,6),(36,16),(51,7)
765	209	104	1	(5,11)
772	210	239	7	(70,12),(27,7),(155,16),(92,9),(209,6),(163,12),(158,20)
776	211	279	8	(194,20),(6,7),(4,15),(83,20),(109,9),(84,11),(35,9),(193,14)
780	212	161	5	(17,18),(87,5),(61,16),(27,17),(147,14)
780	213	137	10	(13,16),(51,18),(137,12),(134,15),(118,18),(78,7),(11,18),(66,5),(75,6),(19,8)
784	214	192	10	(16,19),(191,5),(33,6),(191,14),(31,14),(136,10),(13,14),(49,18),(122,18),(11,16)
789	215	70	5	(9,19),(67,17),(23,20),(20,10),(0,16)
791	216	80	2	(56,9),(45,6)
793	217	281	4	(218,17),(186,11),(234,17),(129,7)
797	218	278	7	(214,5),(32,16),(60,8),(104,19),(221,6),(146,19),(192,7)
802	219	18	7	(2,12),(2,13),(2,7),(8,6),(2,17),(9,7),(2,11)
807	220	196	8	(191,8),(131,6),(141,5),(84,5),(28,18),(92,11),(190,19),(192,10)
809	221	182	8	(155,18),(120,9),(23,11),(73,15),(128,18),(26,7),(112,5),(97,12)
811	222	35	2	(19,5),(13,12)
812	223	273	0	
817	224	12	3	(0,10),(3,14),(10,7)
817	225	175	4	(56,14),(63,19),(166,9),(159,19)
818	226	70	3	(17,10),(36,12),(0,16)
825	227	196	0	
827	228	229	2	(102,9),(130,5)
831	229	25	0	
834	230	72	5	(9,8),(41,12),(54,17),(24,13),(42,15)
838	231	136	7	(57,9),(91,8),(71,10),(23,8),(60,17),(34,19),(115,10)
841	232	53	10	(17,20),(44,13),(4,6),(37,18),(15,8),(27,17),(25,17),(4,10),(23,13),(48,19)
846	233	200	4	(60,19),(7,14),(133,6),(41,15)
851	234	162	3	(76,16),(20,20),(97,15)
854	235	189	4	(110,6),(0,9),(82,17),(178,16)
854	236	170	8	(15,19),(127,6),(36,8),(33,5),(137,10),(162,15),(39,20),(152,5)
857	237	228	2	(26,18),(38,14)
860	238	114	6	(33,7),(52,13),(84,20),(111,13),(50,16),(55,16)
861	239	207	10	(137,13),(135,16),(153,9),(197,6),(70,16),(207,8),(82,18),(124,20),(202,6),(120,9)
866	240	171	5	(156,8),(80,15),(12,20),(152,13),(64,10)
867	241	119	5	(80,15),(13,17),(48,12),(96,17),(29,16)
872	242	292	2	(280,18),(2,10)
878	243	283	4	(21,12),(155,13),(150,13),(23,20)
882	244	299	2	(214,10),(129,5)
886	245	280	0	
889	246	128	9	(84,8),(44,12),(24,10),(55,11),(52,7),(127,13),(59,15),(108,19),(85,17)
889	247	59	7	(23,18),(33,19),(0,20),(27,20),(36,10),(55,18),(26,7)
892	248	225	7	(149,7),(175,6),(73,20),(169,15),(140,14),(138,8),(51,15)
897	249	286	5	(65,19),(269,9),(41,16),(89,17),(145,19)
898	250	260	5	(85,12),(189,16),(233,16),(181,6),(240,19)
899	251	269	9	(20,9),(14,7),(113,19),(194,8),(259,13),(174,8),(170,12),(139,19),(196,20)
902	252	74	0	
909	253	85	3	(8,8),(25,19),(40,13)
915	254	288	10	(271,6),(263,12),(5,20),(76,18),(4,13),(178,16),(68,16),(200,14),(154,17),(249,15)
917	255	150	7	(103,15),(35,6),(136,6),(28,20),(109,5),(23,13),(22,18)
924	256	238	4	(129,5),(137,20),(0,20),(125,12)
930	257	85	1	(85,11)
934	258	180	7	(54,16),(71,7),(85,9),(92,13),(29,15),(173,18),(74,5)
937	259	239	5	(108,20),(177,16),(132,13),(137,11),(122,7)
943	260	80	9	(59,11),(66,14),(36,14),(59,19),(23,18),(0,15),(23,7),(70,17),(61,18)
944	261	214	10	(99,19),(66,6),(95,7),(23,20),(118,13),(17,15),(125,13),(164,6),(168,9),(166,11)
951	262	193	0	
953	263	235	3	(87,15),(78,20),(156,9)
953	264	17	10	(17,16),(3,14),(16,5),(12,15),(6,17),(0,10),(11,6),(15,18),(2,13),(14,8)
958	265	136	0	
963	266	139	10	(95,18),(80,17),(120,11),(88,18),(90,10),(35,11),(131,6),(62,14),(19,19),(50,18)
966	267	258	3	(38,9),(187,18),(7,20)
967	268	86	5	(25,17),(28,7),(70,20),(36,20),(50,10)
967	269	281	2	(102,10),(211,10)
969	270	173	8	(79,16),(9,19),(35,20),(43,10),(108,16),(128,14),(162,8),(93,5)
976	271	170	2	(114,12),(109,9)
977	272	43	0	
983	273	154	1	(90,18)
986	274	222	0	
986	275	256	7	(155,20),(193,14),(152,9),(117,19),(187,19),(69,8),(106,9)
993	276	182	5	(18,13),(41,12),(28,18),(131,5),(105,12)
997	277	33	7	(22,16),(12,7),(25,15),(17,14),(7,15),(22,18),(9,6)
1004	278	113	2	(11,10),(19,17)
1008	279	282	8	(85,16),(191,18),(178,9),(76,9),(61,19),(88,18),(180,11),(103,12)
1014	280	208	4	(135,15),(198,10),(27,10),(24,6)
1021	281	22	10	(1,11),(10,16),(3,20),(7,10),(6,10),(9,5),(1,10),(3,10),(22,19),(15,20)
1028	282	213	2	(117,8),(76,10)
1035	283	244	2	(133,14),(231,10)
1035	284	276	3	(179,9),(136,6),(192,17)
1037	285	283	2	(271,15),(267,8)
1037	286	120	9	(53,8),(101,10),(89,16),(74,20),(8,18),(14,12),(72,5),(45,16),(87,6)
1040	287	296	0	
1045	288	248	9	(218,11),(178,7),(135,18),(90,19),(204,6),(46,18),(5,12),(198,18),(156,9)
1051	289	113	4	(53,6),(26,16),(99,15),(54,10)
1053	290	288	2	(34,16),(232,19)
1056	291	94	6	(1,10),(54,20),(31,14),(22,5),(59,10),(24,13)
1063	292	200	4	(122,10),(51,6),(10,11),(68,14)
1064	293	156	10	(70,9),(33,11),(35,7),(34,8),(146,14),(46,19),(88,7),(62,15),(126,15),(130,20)
1066	294	281	0	
1070	295	283	6	(157,5),(271,10),(188,11),(58,17),(189,5),(218,19)
1076	296	275	7	(196,9),(148,8),(66,12),(5,20),(261,13),(163,13),(60,5)
1079	297	131	6	(8,16),(108,15),(61,20),(62,16),(120,15),(79,15)
1085	298	205	7	(144,12),(36,16),(85,11),(48,7),(168,11),(153,16),(199,10)
1089	299	253	3	(143,10),(245,8),(65,19)
1093	300	289	5	(48,14),(132,15),(280,11),(144,12),(285,6)
1094	301	126	6	(124,15),(73,12),(28,14),(7,7),(28,7),(79,19)
1100	302	87	5	(15,11),(3,8),(66,14),(83,8),(70,19)
1102	303	177	1	(4,5)
1107	304	272	8	(241,8),(54,12),(194,11),(65,14),(202,5),(119,12),(151,11),(52,10)
1113	305	93	5	(25,20),(31,17),(1,11),(58,9),(44,11)
1119	306	111	1	(44,10)
1123	307	271	1	(219,5)
1123	308	35	1	(4,15)
1124	309	44	7	(28,17),(44,14),(1,14),(14,15),(6,6),(15,16),(42,6)
1126	310	119	4	(17,15),(67,15),(71,19),(35,20)
1126	311	139	10	(110,9),(135,8),(84,13),(28,13),(68,13),(114,16),(78,13),(117,7),(62,7),(18,10)
1126	312	206	9	(128,14),(142,13),(148,10),(129,15),(123,13),(76,6),(92,6),(118,16),(181,6)
1126	313	42	9	(36,17),(36,10),(26,9),(1,17),(2,7),(10,6),(36,19),(33,8),(26,10)
1128	314	299	4	(175,10),(15,6),(49,19),(68,13)
1134	315	139	5	(100,6),(8,5),(77,8),(12,8),(62,8)
1138	316	235	9	(7,6),(212,15),(230,20),(144,19),(204,5),(0,15),(178,18),(187,8),(5,7)
1142	317	49	2	(41,19),(13,16)
1145	318	181	3	(45,13),(35,14),(124,18)
1147	319	132	1	(32,17)
1154	320	173	8	(21,16),(122,8),(72,15),(5,15),(140,10),(137,18),(170,13),(160,20)
1157	321	254	2	(154,17),(35,20)
1159	322	24	0	
1164	323	14	6	(6,19),(6,12),(12,12),(1,19),(6,5),(2,6)
1165	324	217	7	(200,11),(67,13),(95,5),(63,12),(72,16),(128,12),(133,7)
1168	325	172	5	(150,20),(30,17),(61,20),(14,19),(151,18)
1171	326	177	7	(34,14),(171,5),(168,13),(159,13),(154,7),(16,11),(159,6)
1176	327	260	8	(91,5),(155,17),(80,6),(229,11),(158,11),(30,7),(60,15),(152,8)
1183	328	22	6	(15,20),(9,19),(21,16),(5,16),(3,6),(8,9)
1189	329	184	3	(131,8),(22,9),(177,16)
1196	330	103	4	(35,19),(22,19),(75,20),(26,12)
1196	331	20	9	(11,10),(2,11),(8,17),(17,17),(12,18),(18,18),(15,6),(4,12),(8,17)
1203	332	22	4	(1,5),(6,6),(1,16),(5,15)
1207	333	252	4	(22,20),(130,11),(176,19),(59,10)
1211	334	142	10	(81,8),(102,20),(58,17),(141,6),(135,14),(4,5),(70,10),(105,20),(125,11),(106,14)
1212	335	175	9	(127,18),(83,15),(87,14),(145,16),(155,6),(131,20),(48,12),(174,9),(87,20)
1218	336	171	0	
1220	337	274	8	(138,8),(257,5),(120,5),(52,7),(130,6),(266,16),(143,5),(213,8)
1223	338	195	7	(22,5),(10,15),(122,8),(23,10),(113,17),(94,15),(132,11)
1230	339	267	9	(203,10),(68,7),(170,7),(242,20),(237,6),(193,6),(4,5),(71,9),(179,7)
1235	340	55	7	(0,17),(44,11),(34,20),(44,5),(32,11),(17,11),(19,15)
1235	341	88	9	(63,15),(56,5),(62,7),(83,15),(17,8),(36,10),(67,19),(49,19),(44,11)
1241	342	144	3	(46,19),(96,19),(73,9)
1241	343	282	10	(181,7),(162,16),(79,11),(169,10),(140,5),(22,12),(116,6),(19,8),(95,19),(26,12)
1247	344	137	8	(103,18),(104,5),(94,14),(52,11),(130,11),(66,13),(24,11),(35,17)
1253	345	90	10	(74,8),(78,10),(30,16),(13,15),(52,7),(11,18),(35,6),(72,19),(86,19),(81,14)
1254	346	113	5	(74,19),(36,11),(76,5),(16,17),(55,7)
1261	347	204	10	(89,9),(46,10),(102,5),(187,8),(170,13),(201,11),(136,20),(75,10),(95,8),(64,9)
1264	348	224	7	(200,15),(97,20),(129,10),(189,5),(62,8),(115,7),(219,19)
1266	349	280	0	
1267	350	261	9	(44,6),(80,6),(207,10),(104,14),(33,10),(11,5),(57,13),(74,16),(70,18)
1274	351	182	0	
1281	352	231	5	(107,20),(224,10),(198,13),(61,16),(116,6)
1285	353	125	7	(40,6),(66,5),(120,15),(63,10),(3,7),(85,7),(94,11)
1292	354	114	7	(1,16),(11,8),(32,7),(45,15),(82,12),(56,5),(73,5)
1294	355	70	9	(10,9),(37,12),(1,14),(57,15),(16,12),(51,10),(31,19),(45,16),(28,10)
1301	356	242	6	(212,11),(171,13),(81,5),(3,9),(40,13),(50,10)
1308	357	13	3	(8,5),(8,19),(13,10)
1315	358	280	10	(103,9),(8,18),(159,12),(72,14),(232,19),(33,14),(67,11),(21,16),(169,14),(159,13)
1317	359	126	3	(31,11),(79,19),(109,20)
1319	360	90	2	(14,16),(42,10)
1323	361	238	1	(97,13)
1330	362	11	7	(1,6),(3,12),(10,14),(1,9),(2,12),(7,7),(6,17)
1335	363	120	10	(26,18),(84,9),(78,5),(13,6),(118,17),(95,9),(58,7),(97,18),(65,5),(112,16)
1338	364	153	2	(115,13),(82,11)
1341	365	42	9	(25,5),(32,11),(18,14),(34,20),(13,15),(41,20),(36,5),(9,13),(3,11)
1341	366	174	4	(5,6),(13,15),(12,19),(131,16)
1346	367	32	7	(25,16),(12,17),(10,15),(7,20),(30,17),(12,12),(18,14)
1353	368	277	4	(61,18),(110,15),(236,18),(147,18)
1357	369	178	6	(3,20),(53,5),(73,14),(146,15),(120,6),(21,7)
1361	370	170	1	(158,18)
1367	371	274	8	(252,11),(262,10),(91,18),(100,7),(24,10),(203,9),(202,11),(52,16)
1370	372	35	1	(4,18)
1372	373	147	7	(16,13),(55,8),(90,5),(97,5),(98,16),(66,12),(21,13)
1374	374	19	10	(18,11),(2,17),(1,7),(10,11),(4,11),(2,13),(2,13),(6,14),(13,20),(5,15)
1376	375	278	0	
1376	376	105	9	(44,6),(89,7),(68,13),(56,16),(72,6),(82,8),(47,19),(0,10),(3,13)
1376	377	28	7	(21,20),(16,14),(3,15),(12,9),(26,17),(26,15),(10,7)
1381	378	132	2	(13,17),(41,8)
1384	379	126	4	(70,17),(97,7),(110,14),(124,20)
1387	380	108	8	(82,7),(87,9),(51,13),(93,13),(87,19),(88,17),(23,7),(95,14)
1388	381	116	8	(5,8),(25,16),(44,13),(36,9),(7,7),(67,8),(108,10),(49,19)
1388	382	288	3	(185,20),(226,10),(134,12)
1390	383	17	10	(15,14),(7,6),(0,19),(10,13),(9,17),(13,16),(9,18),(14,7),(13,18),(12,14)
1396	384	153	7	(106,20),(15,6),(28,8),(117,16),(44,19),(124,9),(126,7)
1399	385	271	8	(69,12),(97,5),(128,6),(128,15),(42,19),(37,14),(8,20),(153,17)
1401	386	57	3	(7,11),(36,12),(1,17)
1402	387	246	3	(15,7),(56,10),(224,7)
1409	388	119	2	(5,6),(81,13)
1412	389	18	3	(0,20),(0,8),(2,7)
1412	390	144	2	(133,17),(139,10)
1419	391	67	3	(47,15),(67,11),(45,15)
1419	392	176	2	(101,18),(144,16)
1421	393	24	9	(1,9),(11,15),(15,7),(23,18),(0,16),(21,15),(13,11),(20,6),(6,20)
1426	394	71	10	(13,19),(44,15),(7,8),(5,15),(43,9),(28,9),(62,18),(13,6),(16,7),(26,19)
1427	395	178	4	(33,11),(137,9),(77,7),(168,20)
